2022-08-23 00:00:00,5.735498999999999
2022-08-23 00:15:00,3.6974020000000003
2022-08-23 00:30:00,3.17521
2022-08-23 00:45:00,2.777087
2022-08-23 01:00:00,2.2843420000000005
2022-08-23 01:15:00,2.059004
2022-08-23 01:30:00,2.5831510000000004
2022-08-23 01:45:00,2.666846
2022-08-23 02:00:00,1.920268
2022-08-23 02:15:00,1.124196
2022-08-23 02:30:00,0.782327
2022-08-23 02:45:00,1.226543
2022-08-23 03:00:00,0.8384949999999999
2022-08-23 03:15:00,0.8787140000000001
2022-08-23 03:30:00,0.9966629999999999
2022-08-23 03:45:00,1.012042
2022-08-23 04:00:00,0.648541
2022-08-23 04:15:00,0.7327919999999999
2022-08-23 04:30:00,0.647426
2022-08-23 04:45:00,0.8901349999999999
2022-08-23 05:00:00,0.718273
2022-08-23 05:15:00,0.8410709999999999
2022-08-23 05:30:00,1.4100930000000003
2022-08-23 05:45:00,1.0917200000000002
2022-08-23 06:00:00,1.530761
2022-08-23 06:15:00,1.564281
2022-08-23 06:30:00,1.293924
2022-08-23 06:45:00,1.7852829999999997
2022-08-23 07:00:00,2.08412
2022-08-23 07:15:00,2.4702260000000003
2022-08-23 07:30:00,2.9415249999999995
2022-08-23 07:45:00,3.197678
2022-08-23 08:00:00,3.159717
2022-08-23 08:15:00,3.8214279999999996
2022-08-23 08:30:00,4.125404999999999
2022-08-23 08:45:00,3.595075
2022-08-23 09:00:00,4.360658999999999
2022-08-23 09:15:00,4.51715
2022-08-23 09:30:00,4.237838
2022-08-23 09:45:00,3.1030719999999996
2022-08-23 10:00:00,3.526946
2022-08-23 10:15:00,3.2470420000000004
2022-08-23 10:30:00,4.4328520000000005
2022-08-23 10:45:00,3.5516069999999997
2022-08-23 11:00:00,4.7954099999999995
2022-08-23 11:15:00,4.789809000000001
2022-08-23 11:30:00,4.098872
2022-08-23 11:45:00,4.040345
2022-08-23 12:00:00,5.69611
2022-08-23 12:15:00,6.856558000000001
2022-08-23 12:30:00,6.384598000000001
2022-08-23 12:45:00,5.37603
2022-08-23 13:00:00,6.037698
2022-08-23 13:15:00,5.986029
2022-08-23 13:30:00,5.365168000000001
2022-08-23 13:45:00,3.975488
2022-08-23 14:00:00,5.267526
2022-08-23 14:15:00,4.487302000000001
2022-08-23 14:30:00,4.932378
2022-08-23 14:45:00,4.2625910000000005
2022-08-23 15:00:00,4.79924
2022-08-23 15:15:00,5.765931999999999
2022-08-23 15:30:00,5.035934999999999
2022-08-23 15:45:00,5.275499999999999
2022-08-23 16:00:00,4.578519
2022-08-23 16:15:00,4.990559999999999
2022-08-23 16:30:00,5.048026
2022-08-23 16:45:00,5.962276999999999
2022-08-23 17:00:00,5.9160189999999995
2022-08-23 17:15:00,7.170068
2022-08-23 17:30:00,7.677473
2022-08-23 17:45:00,8.531819
2022-08-23 18:00:00,6.977041
2022-08-23 18:15:00,6.138807000000001
2022-08-23 18:30:00,6.807902000000001
2022-08-23 18:45:00,6.580651
2022-08-23 19:00:00,6.7326
2022-08-23 19:15:00,6.20768
2022-08-23 19:30:00,6.192259
2022-08-23 19:45:00,7.755003
2022-08-23 20:00:00,6.9777510000000005
2022-08-23 20:15:00,7.258058
2022-08-23 20:30:00,7.311867
2022-08-23 20:45:00,8.274917
2022-08-23 21:00:00,9.184582
2022-08-23 21:15:00,8.458376
2022-08-23 21:30:00,7.601809
2022-08-23 21:45:00,6.719323
2022-08-23 22:00:00,5.6806339999999995
2022-08-23 22:15:00,6.346321
2022-08-23 22:30:00,5.993125999999999
2022-08-23 22:45:00,6.607693
2022-08-23 23:00:00,6.141366
2022-08-23 23:15:00,5.260167000000001
2022-08-23 23:30:00,5.162345999999999
2022-08-23 23:45:00,5.807192
2022-08-24 00:00:00,5.042021000000001
2022-08-24 00:15:00,6.147068
2022-08-24 00:30:00,4.158879
2022-08-24 00:45:00,4.261805
2022-08-24 01:00:00,3.019832
2022-08-24 01:15:00,2.7380419999999996
2022-08-24 01:30:00,1.3918810000000001
2022-08-24 01:45:00,1.250174
2022-08-24 02:00:00,1.6876039999999999
2022-08-24 02:15:00,2.789039
2022-08-24 02:30:00,3.5909750000000003
2022-08-24 02:45:00,3.093399
2022-08-24 03:00:00,1.8591820000000003
2022-08-24 03:15:00,1.0492329999999999
2022-08-24 03:30:00,1.055534
2022-08-24 03:45:00,0.8159759999999999
2022-08-24 04:00:00,0.846928
2022-08-24 04:15:00,0.875081
2022-08-24 04:30:00,0.720302
2022-08-24 04:45:00,0.865931
2022-08-24 05:00:00,0.777876
2022-08-24 05:15:00,0.607008
2022-08-24 05:30:00,1.3665589999999999
2022-08-24 05:45:00,1.234411
2022-08-24 06:00:00,1.1376160000000002
2022-08-24 06:15:00,1.0272400000000002
2022-08-24 06:30:00,1.4448230000000002
2022-08-24 06:45:00,1.420994
2022-08-24 07:00:00,1.970135
2022-08-24 07:15:00,1.975762
2022-08-24 07:30:00,2.445986
2022-08-24 07:45:00,3.599624
2022-08-24 08:00:00,4.276464
2022-08-24 08:15:00,3.621159
2022-08-24 08:30:00,3.0123719999999996
2022-08-24 08:45:00,2.7146169999999996
2022-08-24 09:00:00,3.2680339999999997
2022-08-24 09:15:00,3.713826
2022-08-24 09:30:00,3.267321
2022-08-24 09:45:00,3.7062960000000005
2022-08-24 10:00:00,4.517641
2022-08-24 10:15:00,5.021832
2022-08-24 10:30:00,5.413105
2022-08-24 10:45:00,5.776783
2022-08-24 11:00:00,9.088286
2022-08-24 11:15:00,5.23529
2022-08-24 11:30:00,4.899192
2022-08-24 11:45:00,4.914468
2022-08-24 12:00:00,6.082452999999999
2022-08-24 12:15:00,7.123166
2022-08-24 12:30:00,6.4917419999999995
2022-08-24 12:45:00,5.707384
2022-08-24 13:00:00,4.6803550000000005
2022-08-24 13:15:00,5.221648000000001
2022-08-24 13:30:00,5.078474
2022-08-24 13:45:00,5.494003000000001
2022-08-24 14:00:00,4.782654000000001
2022-08-24 14:15:00,4.153988
2022-08-24 14:30:00,4.9371290000000005
2022-08-24 14:45:00,3.834315
2022-08-24 15:00:00,4.3337639999999995
2022-08-24 15:15:00,4.463849
2022-08-24 15:30:00,4.7538100000000005
